Date,Blane_before_hpgr,Blane_after_hpgr,MC%,Drop,710FN3_Damper(%),Water_Mix1(m3-h),Water_Mix2(m3-h),Water_Mixer_Total,Killn_Speed(rpm),TG_Zone1_Temp(deg),710FN1_Damper(%),730FN1_Damper(%),Grate_Feed(ton),OffGas(deg),WF5(t-h),WF6(t-h),Wf5&6_total,Grate_Speed(rpm),FeO,P_9-16_mm,Pellet_Feo
2020-04-09,1581.0,1784.7,8.995000000000001,4.884833333333333,42.64,3.62,3.55,7.17,1.67,209.85,60.16,35.5,12639.57,798.88,15.77,15.75,31.52,6.04,1.875,87.875,Bad
2020-04-11,1530.0,1754.6666666666667,9.036666666666667,4.9175,41.62,4.27,4.27,8.54,1.67,190.67,61.47,37.12,12387.81,821.65,14.91,13.81,28.72,6.04,1.3008333333333333,87.12833333333333,Bad
2020-04-12,1547.0,1757.6363636363637,9.22622950819672,4.630163934426229,43.71,4.19,3.99,8.18,1.66,203.81,57.29,36.88,12417.5,817.97,23.88,22.96,46.84,6.02,1.7383333333333333,87.24166666666667,Bad
2020-04-13,1598.0,1802.5833333333333,9.095081967213114,4.768852459016393,45.42,3.27,3.27,6.54,1.66,203.44,57.07,37.04,12493.96,802.99,19.7,19.81,39.51,6.19,1.5383333333333333,85.505,Bad
2020-04-14,1589.5,1811.0,9.16,4.6055,46.9,3.47,3.36,6.83,1.68,201.31,58.17,35.96,12657.82,795.85,20.32,19.78,40.1,6.11,1.4133333333333333,86.77583333333332,Bad
2020-04-15,1565.3333333333333,1818.9166666666667,9.167605633802816,5.233239436619718,47.95,3.7,3.55,7.25,1.68,203.33,57.79,36.56,12615.46,789.59,22.54,21.68,44.22,6.09,0.9841666666666665,85.84083333333332,Good
2020-04-16,1578.1666666666667,1847.4166666666667,9.095833333333333,4.8533333333333335,46.04,3.69,3.28,6.97,1.68,203.73,57.55,37.2,12663.14,784.72,21.07,18.79,39.86,6.13,1.0416666666666667,86.6275,Good
2020-04-17,1614.3636363636363,1863.1818181818182,9.16891891891892,5.0170270270270265,47.31,2.67,2.43,5.1,1.68,199.71,56.15,35.91,12794.93,785.82,26.29,23.99,50.28,6.15,0.8308333333333332,88.28500000000001,Good
2020-04-18,1636.4545454545455,1882.3636363636363,9.104166666666666,4.726388888888889,46.0,2.28,1.95,4.2299999999999995,1.68,204.56,58.34,36.52,12799.59,818.32,24.01,20.64,44.650000000000006,6.14,0.7374999999999999,86.67999999999999,Very Good
2020-04-19,1610.6666666666667,1846.4444444444443,9.154166666666667,5.02875,44.22,2.87,2.24,5.11,1.68,208.34,59.76,37.48,12682.49,825.12,26.2,20.65,46.849999999999994,6.03,0.8958333333333334,86.14333333333333,Good
2020-05-06,1661.2,1932.0,9.157534246575343,4.700958904109589,36.61,2.97,3.08,6.050000000000001,1.66,219.72,41.42,31.37,12369.17,908.79,16.02,16.49,32.51,5.77,0.6608333333333333,85.95833333333333,Very Good
2020-05-07,1670.5454545454545,1917.7272727272727,9.413513513513514,4.997432432432433,40.21,2.68,2.72,5.4,1.66,221.74,45.57,32.43,12291.37,893.04,19.1,19.33,38.43,5.72,0.5591666666666667,85.075,Very Good
2020-05-19,1631.5,1895.5833333333333,9.026388888888889,3.770972222222222,41.49,3.46,3.34,6.8,1.7,215.45,54.21,36.54,12450.76,880.96,5.48,5.62,11.100000000000001,5.46,1.5558333333333334,90.25416666666666,Bad
2020-05-20,1660.9,1947.4,9.090277777777779,4.285833333333333,44.99,3.29,3.14,6.43,1.7,220.77,55.02,35.19,12563.56,854.3,3.68,7.57,11.25,5.59,1.4683333333333335,89.23166666666667,Bad
2020-05-22,1645.5,1899.9166666666667,9.23611111111111,4.917638888888889,40.0,3.06,2.87,5.93,1.74,217.87,53.95,36.2,12706.37,887.16,7.32,9.96,17.28,5.67,1.8058333333333334,87.65500000000002,Bad
2020-05-24,1665.4545454545455,1937.090909090909,9.094444444444443,4.565416666666667,40.42,3.78,3.75,7.529999999999999,1.78,215.78,55.52,34.75,12336.59,882.8,10.6,11.43,22.03,5.33,0.9808333333333333,88.87,Good
2020-05-25,1657.090909090909,1924.5454545454545,9.0,4.402816901408451,44.57,3.62,3.58,7.2,1.78,230.25,51.56,34.68,12389.88,858.62,3.24,3.96,7.2,5.62,1.0125,88.95583333333333,Good
2020-05-26,1696.0,1978.4,9.240277777777777,4.324999999999999,43.01,3.01,2.91,5.92,1.74,227.15,55.0,36.41,12572.4,866.15,3.45,3.94,7.390000000000001,5.65,1.4133333333333333,88.25750000000001,Bad
2020-05-27,1533.8,1756.7,9.13375,3.8443055555555556,41.19,2.53,2.41,4.9399999999999995,1.72,224.1,52.54,35.67,12174.25,859.25,6.26,10.11,16.369999999999997,5.47,0.9633333333333334,86.22000000000001,Good
2020-05-30,1692.3,1952.0,9.2375,4.14,39.97,3.63,3.69,7.32,1.7,218.04,54.29,36.13,12116.25,888.8,16.79,16.3,33.09,5.46,0.8633333333333333,89.43166666666667,Good
2020-05-31,1731.9,1990.5,9.32638888888889,4.420277777777778,41.05,3.91,3.89,7.800000000000001,1.7,215.85,52.02,36.2,12226.84,875.39,19.17,19.18,38.35,5.51,0.7075,86.67916666666667,Very Good
2020-06-01,1726.1666666666667,1975.25,9.290277777777778,4.593472222222222,40.1,3.48,3.37,6.85,1.69,213.84,53.2,35.89,12103.52,855.42,18.14,17.71,35.85,5.52,0.875,84.5275,Good
2020-06-02,1789.1666666666667,2083.1666666666665,9.305555555555555,4.232638888888889,42.67,3.12,2.97,6.09,1.7,208.64,53.75,35.43,12055.17,844.7,19.08,18.16,37.239999999999995,5.61,0.8966666666666666,84.59916666666668,Good
2020-06-03,1794.6,2006.9,9.277464788732395,4.119577464788732,41.45,2.83,2.81,5.640000000000001,1.7,220.31,53.62,35.92,12032.18,858.05,9.44,9.84,19.28,5.6,0.6791666666666667,86.89833333333333,Very Good
2020-06-04,1768.8181818181818,2044.5454545454545,9.183783783783785,4.069459459459459,45.0,3.02,2.97,5.99,1.69,228.02,54.97,35.65,12048.47,857.0,14.16,15.44,29.6,5.64,0.5841666666666666,87.25166666666667,Very Good
2020-06-08,1756.2,2037.2,9.416666666666666,4.521527777777778,43.36,3.81,3.78,7.59,1.68,207.56,52.66,36.35,12578.12,847.1,22.48,22.3,44.78,5.81,1.0191666666666668,87.22916666666667,Good
2020-06-09,1730.5555555555557,2020.5555555555557,9.325416666666666,4.5055555555555555,43.3,3.71,3.43,7.140000000000001,1.68,211.18,51.88,36.38,12259.87,814.4,21.35,19.91,41.260000000000005,5.74,0.9508333333333333,86.065,Good
2020-06-14,1769.5833333333333,2055.6666666666665,9.357692307692307,4.996794871794871,40.52,4.39,4.4,8.79,1.7,225.97,52.64,36.6,12544.14,853.58,18.79,18.53,37.32,5.83,1.0483333333333333,85.415,Good
2020-06-15,1744.090909090909,2039.6363636363637,9.148611111111112,4.795277777777778,40.05,3.83,3.83,7.66,1.7,217.7,51.19,37.04,12472.77,838.44,17.71,17.65,35.36,5.7,1.2275,84.90666666666667,Bad
2020-06-17,1752.1666666666667,1994.75,9.002777777777778,4.317638888888889,44.23,3.71,2.99,6.7,1.7,214.35,51.57,35.31,12896.63,822.24,20.42,12.55,32.97,5.73,1.2433333333333334,87.59583333333335,Bad
2020-06-19,1724.25,2024.5,8.975000000000001,3.8931944444444446,43.17,3.65,3.46,7.109999999999999,1.7,212.7,53.35,36.95,12852.31,853.25,13.85,13.18,27.03,5.74,1.4008333333333332,86.8675,Bad
2020-06-20,1736.25,2037.5,8.98181818181818,4.283181818181818,42.91,3.48,3.35,6.83,1.7,206.16,49.84,37.45,12659.6,859.01,19.07,19.99,39.06,5.63,1.9425,87.97000000000001,Bad
2020-06-21,1733.2727272727273,2026.909090909091,9.121212121212121,4.761212121212122,41.62,3.51,2.92,6.43,1.7,216.44,55.7,37.06,12890.24,878.84,22.22,20.37,42.59,5.77,1.7,88.49333333333334,Bad
2020-06-24,1692.1818181818182,1966.8181818181818,9.133333333333333,4.674722222222222,43.56,4.3,4.04,8.34,1.69,230.36,52.65,36.14,12754.73,851.07,14.67,14.69,29.36,5.76,2.7392857142857143,88.92285714285715,Bad
2020-06-25,1684.4166666666667,1974.5833333333333,9.06,4.484533333333333,45.94,3.81,3.79,7.6,1.69,238.65,53.34,36.27,13101.5,849.03,19.02,19.48,38.5,5.81,1.5591666666666668,88.27666666666666,Bad
2020-06-26,1657.4,1958.6,9.026388888888889,4.068472222222223,43.21,4.1,4.12,8.219999999999999,1.68,204.48,52.55,36.41,12987.68,854.1,22.4,22.59,44.989999999999995,5.81,1.5333333333333334,88.69,Bad
2020-06-27,1715.6,1966.8,9.066666666666666,4.52,44.83,4.11,4.23,8.34,1.68,219.66,49.7,37.65,12999.57,825.68,15.79,17.5,33.29,5.68,1.4375,88.02333333333333,Bad
2020-06-28,1716.75,1966.4166666666667,9.140277777777778,4.860972222222222,44.75,4.21,4.37,8.58,1.68,224.78,51.49,36.08,13010.24,816.86,20.47,21.41,41.879999999999995,5.76,1.6366666666666667,86.38583333333332,Bad
2020-06-30,1719.1666666666667,1950.6666666666667,9.115277777777777,4.320694444444444,40.11,3.81,4.3,8.11,1.68,224.97,52.7,35.65,12975.66,821.0,21.53,22.06,43.59,5.9,1.5666666666666667,86.13,Bad
2020-07-02,1750.090909090909,2017.3636363636363,8.90857142857143,3.849714285714286,48.03,3.7,3.97,7.67,1.63,227.79,51.0,33.81,12609.91,808.62,12.55,13.48,26.03,5.52,1.61,87.07666666666667,Bad
2020-07-03,1736.6,2005.0,9.064788732394366,3.910704225352113,46.43,3.59,3.88,7.47,1.68,239.37,53.23,33.89,12503.26,796.25,19.66,21.37,41.03,5.61,0.8141666666666666,87.76333333333334,Good
2020-07-04,1750.1666666666667,2020.3333333333333,9.059722222222222,4.246666666666666,50.91,3.75,4.16,7.91,1.68,227.54,54.1,35.46,13305.7,785.78,15.3,16.31,31.61,5.84,0.8825,88.08666666666666,Good
2020-07-05,1757.0833333333333,2024.8333333333333,9.216666666666667,4.303636363636364,45.08,3.7,4.03,7.73,1.68,223.9,54.62,36.22,13011.98,782.74,21.52,24.5,46.019999999999996,5.82,0.6749999999999999,89.56833333333333,Very Good
2020-07-06,1762.7142857142858,2046.5714285714287,9.35,4.570571428571428,39.04,3.79,3.92,7.71,1.68,220.48,48.64,34.51,12582.81,790.7,19.1,19.57,38.67,5.6,0.6241666666666666,87.11416666666666,Very Good
2020-07-07,1743.0833333333333,2042.5833333333333,9.068055555555555,4.225416666666667,45.23,3.63,3.92,7.55,1.68,228.73,52.21,36.6,13075.85,786.52,19.59,21.53,41.120000000000005,5.74,0.7091666666666666,87.11083333333333,Very Good
2020-07-09,1738.4166666666667,2004.5833333333333,9.172058823529412,4.11,48.17,4.18,4.61,8.79,1.68,228.15,55.53,35.7,13242.32,812.62,9.87,11.85,21.72,5.83,0.6425,85.37916666666666,Very Good
2020-07-10,1775.6666666666667,2055.5,9.030555555555557,4.065138888888889,45.91,4.25,4.69,8.940000000000001,1.68,225.43,54.0,36.38,13248.59,810.49,5.93,5.88,11.809999999999999,5.83,0.5633333333333334,88.25166666666667,Very Good
2020-07-14,1758.3636363636363,2033.3636363636363,9.009722222222223,4.083333333333333,44.88,3.08,3.57,6.65,1.68,242.57,53.79,36.95,12869.88,828.12,6.13,6.84,12.969999999999999,5.8,1.34,88.48833333333333,Bad
2020-07-15,1737.0,2037.3333333333333,8.868055555555555,3.703888888888889,40.54,3.34,3.44,6.779999999999999,1.68,239.79,53.72,36.62,12862.96,813.64,2.86,3.12,5.98,5.63,0.9825,88.48416666666667,Good
2020-07-16,1701.6666666666667,1994.5833333333333,8.813698630136987,3.446301369863014,39.52,3.18,2.72,5.9,1.68,244.57,48.05,34.67,12283.71,824.23,5.51,4.45,9.96,5.54,1.2783333333333333,89.21083333333333,Bad
2020-07-17,1687.0833333333333,1967.25,8.954166666666667,3.5902777777777777,48.78,3.64,3.34,6.98,1.68,234.26,50.29,35.06,13136.39,778.79,6.48,7.0,13.48,5.76,0.9291666666666667,88.71833333333332,Good
2020-07-18,1733.909090909091,2030.6363636363637,9.077777777777778,3.981666666666667,49.62,3.75,3.67,7.42,1.68,238.77,50.62,36.23,13160.06,783.29,9.4,10.73,20.130000000000003,5.93,0.7341666666666667,87.55916666666667,Very Good
2020-07-19,1752.2727272727273,2018.090909090909,9.059154929577465,3.8215492957746475,49.59,3.05,3.18,6.23,1.68,251.55,50.1,34.51,12723.91,794.37,9.27,8.42,17.689999999999998,5.69,0.8308333333333334,87.6375,Good
2020-07-20,1707.6363636363637,1986.3636363636363,9.056944444444445,3.807777777777778,49.9,3.25,3.63,6.88,1.68,242.25,51.97,35.67,12915.51,782.57,14.6,16.27,30.869999999999997,5.72,0.6108333333333333,87.21083333333333,Very Good
2020-07-21,1728.0,1997.909090909091,9.027777777777779,4.073888888888889,44.36,3.48,4.25,7.73,1.68,246.31,52.77,36.35,12845.13,799.56,5.1,3.57,8.67,5.84,0.8258333333333333,87.29083333333334,Good
2020-07-22,1696.5,1970.0833333333333,8.968181818181819,3.42469696969697,46.11,4.01,4.26,8.27,1.68,251.82,46.19,34.5,12470.42,826.69,6.06,5.37,11.43,5.57,0.9616666666666666,86.85833333333333,Good
2020-07-25,1671.0833333333333,1940.1666666666667,9.020833333333334,3.4634722222222223,43.45,2.81,5.03,7.84,1.68,250.89,48.6,35.78,12531.99,819.24,16.29,18.17,34.46,5.79,0.785,88.38166666666666,Very Good
2020-07-27,1704.6,1963.7,9.175,3.8562499999999997,45.92,3.36,3.74,7.1,1.65,249.5,49.68,35.82,12574.94,864.94,18.62,20.74,39.36,5.69,0.5625,89.13916666666667,Very Good
2020-07-30,1663.5,1951.8333333333333,9.20135135135135,4.021351351351351,46.79,3.94,4.11,8.05,1.64,238.65,50.0,36.47,12741.18,846.24,23.98,22.04,46.019999999999996,5.78,0.6183333333333333,87.25333333333333,Very Good
2020-07-31,1691.9166666666667,1974.75,9.01388888888889,3.874861111111111,47.52,3.88,4.01,7.89,1.64,236.92,50.0,36.36,12908.07,829.9,15.33,15.7,31.03,5.92,0.48583333333333334,87.85833333333333,Very Good
2020-08-01,1681.5,1975.8333333333333,9.143055555555556,4.047638888888889,48.0,3.86,3.88,7.74,1.64,231.9,50.0,36.46,13080.46,837.81,23.12,27.5,50.620000000000005,5.84,0.7825000000000001,88.11333333333333,Very Good
2020-08-04,1732.0,1995.6,9.179710144927537,3.985797101449275,45.5,3.69,4.16,7.85,1.62,221.49,50.12,35.34,12367.76,855.15,13.1,16.17,29.270000000000003,5.61,0.9033333333333333,87.76333333333334,Good
2020-08-06,1671.3333333333333,1916.5833333333333,9.06891891891892,3.991081081081081,47.0,4.17,4.17,8.34,1.66,229.71,50.0,35.87,12963.9,859.67,13.75,18.84,32.59,5.88,0.6925,88.10166666666667,Very Good
2020-08-07,1685.4545454545455,1970.5454545454545,9.266666666666667,4.6066666666666665,46.09,4.39,4.47,8.86,1.66,229.45,47.77,36.52,13034.42,849.02,12.52,18.26,30.78,5.91,0.7741666666666666,86.8725,Very Good
2020-08-09,1732.7272727272727,2008.8181818181818,9.1875,4.968055555555555,45.0,3.79,4.15,7.94,1.66,237.73,49.95,36.53,12903.93,860.92,4.32,4.5,8.82,5.88,0.8608333333333333,86.395,Good
2020-08-11,1642.8,1921.1,9.094444444444443,4.1123611111111105,43.21,3.79,3.96,7.75,1.65,229.58,48.48,36.52,12892.53,864.96,23.04,24.07,47.11,5.66,0.585,89.43333333333334,Very Good
2020-08-13,1618.5454545454545,1864.090909090909,9.07027027027027,3.937972972972973,47.64,4.17,4.2,8.370000000000001,1.66,245.76,51.92,36.37,12987.64,897.28,18.56,18.84,37.4,5.78,0.415,88.855,Very Good
2020-08-14,1631.4545454545455,1887.3636363636363,9.087499999999999,4.740833333333333,44.69,4.52,4.5,9.02,1.66,236.67,47.87,36.78,13096.09,886.86,16.88,19.51,36.39,5.72,0.3866666666666667,88.15750000000001,Very Good
2020-08-15,1596.1818181818182,1885.4545454545455,9.045833333333333,4.270555555555556,48.28,4.15,4.2,8.350000000000001,1.66,243.18,48.33,36.54,13017.45,882.27,17.91,23.99,41.9,5.91,0.5566666666666666,88.39666666666666,Very Good
2020-08-16,1610.2727272727273,1895.3636363636363,9.104166666666666,3.7815277777777774,48.0,3.34,3.55,6.89,1.66,247.53,46.94,36.68,12798.46,895.82,20.73,20.68,41.41,5.82,0.6566666666666666,87.63666666666667,Very Good
2020-08-17,1599.909090909091,1876.4545454545455,9.05068493150685,3.585890410958904,48.0,3.42,3.45,6.87,1.66,238.82,50.02,36.57,12905.04,875.54,23.47,21.41,44.879999999999995,5.92,0.7608333333333333,86.94083333333333,Very Good
2020-08-18,1626.875,1890.375,9.002777777777778,3.783888888888889,48.0,3.55,3.67,7.22,1.66,243.81,50.49,36.5,12891.68,873.66,20.14,20.33,40.47,5.87,0.5516666666666666,89.46499999999999,Very Good
2020-08-19,1679.909090909091,1948.7272727272727,9.0125,4.204722222222222,47.09,3.76,3.74,7.5,1.66,250.74,48.74,36.16,12733.43,891.99,1.89,2.23,4.12,5.82,0.8941666666666667,89.04833333333333,Good
2020-08-20,1644.6363636363637,1928.3636363636363,8.994594594594595,4.014594594594595,47.67,4.07,4.03,8.100000000000001,1.66,244.35,50.3,36.87,12981.2,888.8,6.55,7.73,14.280000000000001,5.74,0.7216666666666667,86.7675,Very Good
2020-08-21,1639.5454545454545,1919.2727272727273,8.880555555555555,3.931805555555555,44.68,3.68,3.58,7.26,1.64,245.22,46.33,35.01,12457.41,894.72,2.74,5.46,8.2,5.53,0.6783333333333333,86.81166666666667,Very Good
2020-08-22,1657.0,1978.6666666666667,8.815151515151515,3.6348484848484848,49.41,3.8,3.82,7.619999999999999,1.64,250.38,48.59,35.91,12932.25,882.89,2.39,2.39,4.78,5.73,0.465,86.84166666666665,Very Good
2020-08-23,1700.25,1969.875,8.912500000000001,4.129583333333333,47.57,4.01,4.33,8.34,1.64,237.68,47.66,35.75,12803.25,881.89,8.66,8.84,17.5,5.75,0.515,88.35000000000001,Very Good
2020-08-24,1709.0,2005.4166666666667,9.06111111111111,4.49875,40.54,4.01,4.13,8.14,1.64,228.44,46.84,36.63,12844.78,865.56,5.36,5.6,10.96,5.88,0.6041666666666666,85.84083333333332,Very Good
2020-08-25,1710.7272727272727,1964.090909090909,9.081944444444444,4.444166666666667,47.07,4.23,4.78,9.010000000000002,1.66,231.67,50.78,36.52,13050.32,859.91,8.03,8.8,16.83,5.95,0.8141666666666666,86.3175,Good
2020-08-26,1732.5833333333333,1978.6666666666667,9.073239436619719,4.234225352112676,43.52,4.16,4.64,8.8,1.66,239.64,50.73,36.41,12672.19,868.37,6.64,6.39,13.03,5.86,0.7083333333333334,86.86500000000001,Very Good
2020-08-27,1704.5454545454545,1976.090909090909,8.983783783783784,3.7752702702702705,47.09,3.86,4.27,8.129999999999999,1.66,243.91,48.74,36.63,12733.68,875.0,6.08,4.34,10.42,5.94,0.6783333333333333,87.6425,Very Good
2020-08-28,1639.25,1928.75,8.962499999999999,3.6862500000000002,48.55,4.19,4.76,8.95,1.66,244.17,50.0,36.68,12913.37,873.44,6.47,6.3,12.77,5.79,0.7408333333333333,85.05833333333334,Very Good
2020-08-29,1664.8333333333333,1945.0,8.959722222222222,3.921111111111111,47.09,4.32,5.07,9.39,1.66,239.7,47.32,36.09,12975.79,870.21,6.1,6.37,12.469999999999999,5.82,0.82,85.8975,Good
2020-08-30,1665.5454545454545,1939.8181818181818,8.866666666666667,4.392222222222222,45.36,3.63,3.83,7.46,1.66,239.51,45.0,35.71,12834.44,854.13,6.39,1.62,8.01,5.84,0.8208333333333333,87.75666666666666,Good
2020-09-01,1664.090909090909,1931.3636363636363,8.931944444444445,3.883194444444444,46.91,4.08,4.61,8.690000000000001,1.66,247.45,48.1,36.32,12694.75,880.13,3.48,6.57,10.05,5.91,0.8125,85.76666666666667,Good
2020-09-02,1686.8333333333333,1968.9166666666667,8.980555555555556,4.06125,42.26,4.05,4.27,8.32,1.66,245.27,47.63,35.41,12274.37,880.28,3.57,6.61,10.18,5.74,0.6041666666666666,85.09083333333334,Very Good
2020-09-03,1677.5,1925.6666666666667,8.828378378378378,3.7913513513513513,47.41,4.09,4.58,8.67,1.66,251.03,50.03,36.34,12735.68,858.65,4.18,7.59,11.77,6.0,0.8058333333333333,83.86,Good
2020-09-04,1656.5,1917.75,8.934722222222222,3.820138888888889,47.01,4.17,4.21,8.379999999999999,1.66,237.06,48.82,36.7,12958.95,871.45,17.71,16.75,34.46,5.87,0.6866666666666666,86.94833333333334,Very Good
2020-09-05,1652.0,1938.9166666666667,9.228787878787879,5.2736363636363635,49.29,4.45,4.22,8.67,1.66,236.74,51.68,36.51,12771.58,879.51,16.0,11.28,27.28,5.91,0.8408333333333333,85.50416666666666,Good
2020-09-06,1685.4166666666667,1956.8333333333333,9.165277777777778,4.664861111111112,47.64,3.75,3.29,7.04,1.66,236.89,50.53,36.6,12826.98,892.44,17.72,18.4,36.12,6.01,0.9016666666666667,85.19083333333333,Good
2020-09-07,1723.5833333333333,2008.5,9.173239436619717,4.909718309859154,45.91,3.71,3.5,7.21,1.66,236.97,52.08,36.87,12916.35,870.02,23.56,18.21,41.769999999999996,6.13,0.6508333333333333,86.50166666666667,Very Good
2020-09-08,1752.111111111111,2025.3333333333333,9.254166666666666,4.693333333333333,45.07,3.89,3.53,7.42,1.67,228.19,49.57,36.92,12996.51,856.82,22.99,21.95,44.94,6.14,0.7233333333333333,84.59333333333333,Very Good
2020-09-09,1728.0,2028.8,9.204166666666667,4.550833333333333,43.42,4.15,3.81,7.960000000000001,1.66,224.04,48.29,37.44,13033.1,871.19,26.38,23.85,50.230000000000004,6.04,0.7783333333333333,83.64,Very Good
2020-09-10,1721.6363636363637,1999.0,9.18108108108108,4.312162162162163,47.09,3.97,3.45,7.42,1.67,219.15,48.67,38.59,13403.09,865.7,24.18,21.23,45.41,6.22,0.9908333333333333,84.95083333333334,Good
2020-09-11,1719.2,2022.9,9.308333333333334,4.834444444444444,41.86,3.88,3.02,6.9,1.68,227.35,47.92,37.16,12816.32,890.77,24.25,17.84,42.09,6.1,1.4016666666666666,84.75916666666667,Bad
2020-09-15,1695.2727272727273,1974.5454545454545,9.16056338028169,4.706901408450705,48.83,4.0,3.89,7.890000000000001,1.64,232.9,46.52,37.21,12990.67,871.58,24.92,23.6,48.52,6.32,0.5791666666666667,85.81166666666667,Very Good
2020-09-16,1719.7,2012.4,9.211111111111112,5.397916666666666,47.78,3.98,4.87,8.85,1.64,236.6,51.09,37.24,12834.99,863.43,22.4,22.16,44.56,6.23,0.5775,87.77583333333332,Very Good
2020-09-17,1783.1,2075.2,9.05135135135135,4.67527027027027,40.44,3.73,4.3,8.03,1.64,234.06,48.63,36.56,12110.26,877.01,9.7,9.77,19.47,5.76,0.6166666666666667,86.36583333333334,Very Good
2020-09-18,1699.4545454545455,1947.3636363636363,9.065277777777778,3.910277777777778,45.63,3.4,3.35,6.75,1.64,226.7,50.66,37.53,13049.14,862.87,20.91,20.59,41.5,6.13,0.61,86.61833333333334,Very Good
2020-09-19,1686.5833333333333,1980.3333333333333,9.017808219178082,4.0086301369863016,50.76,3.43,3.68,7.11,1.64,236.08,52.71,37.93,12618.62,869.36,21.31,19.7,41.01,6.12,0.6708333333333334,85.29666666666667,Very Good
2020-09-20,1690.090909090909,1969.2727272727273,9.159722222222221,4.462916666666667,46.41,4.02,5.02,9.04,1.64,225.97,48.62,37.84,12724.06,871.1,11.77,11.96,23.73,6.24,0.59,85.78166666666665,Very Good
2020-09-24,1718.909090909091,1993.8181818181818,9.128767123287671,4.468219178082192,48.05,3.88,3.6,7.48,1.64,230.35,48.02,37.8,13151.21,862.96,19.93,18.48,38.41,6.26,0.6566666666666667,85.08,Very Good
2020-09-25,1741.1,2008.9,9.184722222222222,4.182777777777778,46.01,3.46,3.26,6.72,1.64,234.3,47.08,37.71,12797.34,885.65,20.57,19.22,39.79,6.05,0.6758333333333333,85.70666666666666,Very Good
2020-09-26,1795.7272727272727,2076.909090909091,9.255555555555555,4.349583333333333,47.83,2.92,2.79,5.71,1.64,240.63,53.76,38.07,12745.45,876.79,4.49,4.61,9.100000000000001,6.01,0.525,83.18333333333334,Very Good
2020-09-27,1803.5454545454545,2091.3636363636365,9.091666666666667,3.8808333333333334,48.91,2.81,2.75,5.5600000000000005,1.64,240.47,50.9,37.83,12936.08,852.33,15.98,15.05,31.03,6.14,0.5650000000000001,83.24916666666667,Very Good
2020-09-28,1790.1,2033.0,9.144444444444444,4.014027777777778,49.47,2.41,2.01,4.42,1.64,222.82,50.0,38.0,13172.01,844.58,23.09,19.85,42.94,5.97,1.0883333333333334,85.265,Good
2020-09-30,1720.090909090909,1969.090909090909,9.1875,4.121944444444444,49.08,2.85,2.33,5.18,1.64,223.38,51.49,37.89,12998.8,867.92,17.34,17.17,34.510000000000005,6.06,0.6733333333333333,85.53000000000002,Very Good
2020-10-01,1750.9166666666667,2001.8333333333333,9.182432432432432,4.297027027027028,44.87,2.64,2.44,5.08,1.64,223.89,47.93,38.2,13004.64,858.8,15.64,15.09,30.73,6.08,0.8208333333333333,86.11916666666667,Good
2020-10-02,1724.6363636363637,2028.4545454545455,9.156944444444443,3.7708333333333335,43.54,2.85,2.61,5.46,1.64,230.37,47.71,37.29,12883.04,853.41,19.02,18.07,37.09,6.26,0.6716666666666667,85.11166666666666,Very Good
2020-10-03,1775.5454545454545,2036.2727272727273,9.2375,3.872916666666667,42.71,3.19,3.02,6.21,1.64,228.37,49.73,37.83,12763.3,855.27,17.41,16.17,33.58,6.13,0.615,83.585,Very Good
2020-10-04,1735.0833333333333,2039.1666666666667,9.252777777777778,4.155277777777778,43.57,3.35,3.09,6.4399999999999995,1.64,221.55,52.75,37.95,13005.07,852.01,21.53,18.73,40.260000000000005,6.17,0.6749999999999999,81.21833333333333,Very Good
2020-10-05,1743.6,1983.0,9.103125,4.52359375,41.28,3.38,3.26,6.64,1.58,229.23,46.02,36.01,12284.81,854.0,17.66,16.99,34.65,6.02,0.5827272727272728,84.87727272727273,Very Good
2020-10-06,1743.1666666666667,1992.3333333333333,9.36086956521739,4.988985507246377,45.12,3.37,3.21,6.58,1.61,234.67,46.86,36.56,12360.93,849.39,15.99,15.53,31.52,6.01,0.6483333333333333,84.77666666666667,Very Good
2020-10-08,1712.4545454545455,2018.090909090909,9.123287671232877,4.307397260273973,44.85,3.1,2.73,5.83,1.64,221.11,48.29,36.1,12585.18,834.67,18.21,16.13,34.34,6.24,0.6716666666666667,83.26583333333333,Very Good
2020-10-09,1677.090909090909,1969.2727272727273,9.069444444444445,3.7215277777777778,44.92,2.87,2.46,5.33,1.64,223.12,48.0,38.58,13320.35,849.86,19.21,16.65,35.86,6.52,0.6525,83.9175,Very Good
2020-10-10,1729.0,2014.3333333333333,9.23380281690141,4.270140845070423,45.7,3.28,2.91,6.1899999999999995,1.64,218.88,49.94,38.63,13189.75,846.08,17.96,16.13,34.09,6.51,0.655,83.865,Very Good
2020-10-11,1758.5,2048.4,9.245833333333334,4.481805555555556,44.33,3.21,2.85,6.0600000000000005,1.64,207.87,53.32,38.91,13371.81,837.56,21.05,18.88,39.93,6.52,0.8246153846153846,82.99000000000001,Good
2020-10-12,1703.125,2007.375,9.193442622950819,4.034262295081967,45.19,3.12,2.84,5.96,1.64,216.3,51.87,37.35,13164.94,838.23,21.41,19.34,40.75,6.34,0.6941666666666667,84.75833333333334,Very Good
2020-10-14,1708.090909090909,2033.6363636363637,9.253424657534246,4.304794520547945,45.84,3.23,3.26,6.49,1.64,220.41,49.25,36.77,12719.3,836.15,15.59,15.49,31.08,6.17,0.7108333333333333,82.79166666666667,Very Good
